1544.4,6,5,6,110,-6,24.2,5,4,4,7,5,2,5,6,4,6,14.4283521953944
1549.6,6,5,6,120,4,26.4,2,5,5,3,4,5,3,3,5,4,18.8089718961851
1564.8,6,5,6,120,-2,26.4,6,3,7,4,3,2,4,5,2,3,13.0747671777265
1565.2,6,5,6,120,-1,26.4,7,3,5,3,5,3,4,2,5,2,16.3496561321674
1539.6,10,9,4,120,-6,26.4,0,1,1,0,0,0,1,0,1,1,11.5596961430226
1557.6,6,5,6,110,-8,24.2,2,4,3,3,4,3,3,5,6,6,10.1670374913406
1543.6,7,6,2,90,-6,19.8,0,1,0,0,1,1,1,0,1,0,13.3589434541665
1538.4,6,5,6,110,1,24.2,7,5,4,2,5,3,7,6,7,2,17.9425222836605
1532,6,5,6,90,-8,19.8,4,4,5,7,3,4,4,6,5,6,12.3339639329983
1539.2,6,5,6,100,-2,22,4,3,6,4,4,4,6,5,7,5,12.5784107975241
1549.6,10,9,4,100,-5,22,3,0,1,0,0,0,0,0,0,1,15.039984725584
1556.4,7,6,2,90,2,19.8,0,1,0,0,1,1,1,0,1,0,23.8075235748877
1541.6,6,5,6,90,-3,19.8,5,2,3,2,5,2,4,5,5,6,15.2956422021014
1543.2,6,5,6,100,-3,22,4,3,6,4,4,4,6,5,7,5,9.55245023302062
1558.8,7,6,2,110,-5,24.2,2,2,1,0,0,0,0,0,0,0,13.6909677856405
1543.6,6,5,6,110,4,24.2,0,1,1,3,0,0,1,0,0,0,24.4863172693885
1550.4,6,5,6,100,-8,22,4,4,3,4,3,3,4,6,2,6,10.5301144925172
1533.2,6,5,6,110,-4,24.2,0,1,1,3,0,0,1,0,0,0,16.7953336358092
1533.6,6,5,6,80,4,17.6,5,5,4,3,5,9,4,2,6,5,27.0179779454074
1544.4,6,5,6,100,-10,22,3,4,4,5,4,2,3,5,4,5,7.84109755851793
1530.4,6,5,6,120,-7,26.4,1,0,1,1,0,1,1,1,0,0,8.11677056037331
1557.2,6,5,6,90,-1,19.8,7,3,5,3,5,3,4,2,5,2,15.9768469480376
1562,6,5,6,120,-5,26.4,0,0,1,1,1,0,1,0,2,0,11.9662472773641
1542,10,9,4,90,-3,19.8,1,0,0,0,0,3,0,1,0,0,22.4978831224992
1545.6,6,5,6,100,4,22,2,4,3,3,4,3,3,5,6,6,23.4493125487506
1564.4,10,9,4,100,-6,22,3,0,1,0,0,0,0,0,0,1,14.4644821017704
1562,6,5,6,110,-4,24.2,1,0,0,0,2,1,0,2,0,0,8.62516936951857
1534.8,10,9,4,120,-8,26.4,0,1,1,0,0,0,1,0,1,1,8.38516995081595
1557.2,6,5,6,90,-3,19.8,4,4,5,3,5,2,3,7,1,5,15.4900219238768
1559.6,7,6,2,90,0,19.8,1,0,1,0,0,0,1,1,0,1,21.31934990794
1529.6,6,5,6,80,1,17.6,6,3,7,4,3,2,4,5,2,3,23.4344521716645
1535.2,6,5,6,110,-9,24.2,2,2,4,6,6,4,6,2,3,4,8.85798753441381
1560.8,6,5,6,90,3,19.8,4,3,5,5,3,4,3,5,3,4,23.7928501888345
1550,6,5,6,120,1,26.4,4,4,5,3,5,6,6,6,4,5,20.0279140768434
1564.4,6,5,6,90,-2,19.8,0,1,1,2,0,0,1,1,0,0,21.9494422752543
1531.2,6,5,6,110,-4,24.2,0,1,1,3,0,0,1,0,0,0,9.07616625842983
1531.2,6,5,6,80,-1,17.6,0,0,1,0,1,0,2,1,1,0,15.9262638923158
1546.8,7,6,2,110,-10,24.2,0,1,0,0,1,0,2,0,0,1,8.34543460259294
1561.2,6,5,6,100,3,22,0,1,0,1,1,1,0,0,1,1,24.8308982578554
1545.6,7,6,2,80,-5,17.6,1,0,0,0,0,3,0,1,0,0,18.4776438193053
1532.4,6,5,6,80,-10,17.6,4,5,6,6,5,6,3,4,4,5,12.1167251413705
1562.8,7,6,2,90,-9,19.8,0,0,0,2,0,0,1,0,0,2,12.9502035342827
1535.2,7,6,2,90,1,19.8,0,1,0,0,1,0,2,0,0,1,22.9631949724835
1539.6,7,6,2,90,-1,19.8,0,0,2,0,0,0,2,0,0,1,21.5481824471508
1551.2,6,5,6,90,-9,19.8,4,2,6,6,3,5,4,3,4,2,8.59415089998885
1542.4,6,5,6,110,-7,24.2,5,2,3,2,5,2,4,5,5,6,10.0252833363509
1564,10,9,4,80,-4,17.6,1,0,0,0,0,3,0,1,0,0,19.3949732321751
1549.6,6,5,6,100,-10,22,8,8,5,5,4,4,4,2,3,5,8.36097989005993
1556.4,10,9,4,120,4,26.4,0,0,0,1,1,1,1,0,1,0,20.8134109614064
1531.6,6,5,6,120,2,26.4,1,5,3,4,5,3,4,6,5,3,16.2168377527434
1535.2,7,6,2,100,-5,22,1,1,0,1,0,0,0,2,0,0,18.7165672604765
1552,7,6,2,90,-10,19.8,1,1,0,1,0,0,1,1,0,0,17.2356479794488
1545.6,7,6,2,100,2,22,0,0,2,0,0,0,2,0,0,1,20.8841683946481
1545.2,7,6,2,120,2,26.4,1,1,0,1,0,0,0,2,0,0,24.3418766313391
1539.2,6,5,6,80,-8,17.6,5,4,5,6,2,3,7,4,5,7,17.0173412263578
1530.4,6,5,6,120,-4,26.4,2,4,3,3,4,3,3,5,6,6,12.6453860789156
1550.4,6,5,6,110,-2,24.2,1,5,3,4,5,3,4,6,5,3,15.8577291096107
1542,6,5,6,80,-2,17.6,4,3,3,4,5,6,3,6,1,4,17.6376247546904
1551.6,6,5,6,110,-10,24.2,3,6,5,4,4,5,0,4,3,5,9.01570954634878
1564.8,6,5,6,80,-8,17.6,4,5,4,3,4,4,4,3,4,4,15.0941107400429
1535.6,6,5,6,80,-10,17.6,7,2,4,2,6,6,5,5,5,6,10.2154844410774
1538.8,6,5,6,110,-9,24.2,4,2,5,5,6,4,3,4,3,3,8.1812128610367
1535.2,7,6,2,80,-10,17.6,0,1,0,0,1,1,1,0,1,0,13.8270112270796
1536.4,6,5,6,100,-1,22,5,4,5,6,2,3,7,4,5,7,19.1456150591011
1542.4,7,6,2,80,1,17.6,1,1,0,1,0,0,1,1,0,0,26.7166195095124
1548,7,6,2,120,4,26.4,0,1,0,0,1,0,2,0,0,1,20.302256727715
1533.2,6,5,6,80,2,17.6,3,3,5,5,3,6,8,3,7,5,27.6703146787475
1538.8,6,5,6,80,-3,17.6,5,4,5,6,2,3,7,4,5,7,17.8547107554213
1562.8,6,5,6,80,1,17.6,5,5,6,5,3,4,7,5,5,3,20.0325349385053
1546,6,5,6,80,-1,17.6,4,4,3,4,3,3,4,6,2,6,23.2116677922871
1530,6,5,6,120,2,26.4,3,4,4,5,4,2,3,5,4,5,15.401022172689
1552.8,6,5,6,120,2,26.4,0,0,1,0,1,0,2,1,1,0,11.1477787826405
1549.2,10,9,4,120,-10,26.4,1,0,2,0,0,0,1,0,1,0,6.42004506006095
1542,6,5,6,110,-1,24.2,7,2,4,2,6,6,5,5,5,6,18.2460963763575
1563.6,6,5,6,110,-6,24.2,3,4,6,4,6,5,5,7,4,4,9.16516556625728
1536,6,5,6,110,0,24.2,7,5,5,5,1,4,6,5,5,5,15.1674689590291
1532.8,6,5,6,90,2,19.8,7,5,5,5,1,4,6,5,5,5,23.7212024269851
1531.2,6,5,6,100,-7,22,4,3,5,5,3,4,3,5,3,4,11.1255918820112
1558,6,5,6,120,4,26.4,7,5,5,5,1,4,6,5,5,5,17.6713437317468
1551.2,6,5,6,90,-9,19.8,5,6,2,4,5,6,5,6,3,6,10.3105889575696
1560,6,5,6,100,0,22,4,4,5,3,5,6,6,6,4,5,17.745054716086
1533.6,6,5,6,110,1,24.2,6,4,3,5,2,8,4,4,7,5,13.5293553718735
1540,7,6,2,80,-2,17.6,1,0,1,0,0,0,1,1,0,1,18.2800561606205
1538,6,5,6,80,-10,17.6,2,2,4,6,6,4,6,2,3,4,12.2550561182509
1548.4,6,5,6,110,1,24.2,6,4,3,5,2,8,4,4,7,5,19.7594169659214
1536.4,10,9,4,120,-4,26.4,3,0,1,0,0,0,0,0,0,1,12.93028551812
1542.4,7,6,2,90,-4,19.8,0,1,1,0,0,0,0,1,1,1,18.7259307127798
1549.6,7,6,2,100,-4,22,0,1,1,0,1,1,0,0,1,0,16.3747917164867
1536,7,6,2,90,-1,19.8,2,2,1,0,0,0,0,0,0,0,21.7090477416158
1536.8,7,6,2,100,-3,22,0,1,1,0,1,1,0,0,1,0,21.762138890961
1544.4,6,5,6,120,3,26.4,7,5,5,5,1,4,6,5,5,5,14.2086670777484
1556.4,6,5,6,120,-3,26.4,7,3,5,3,5,3,4,2,5,2,9.29370678904606
1542,7,6,2,110,-1,24.2,1,0,1,0,0,0,1,1,0,1,21.5201253533001
1534.4,6,5,6,100,-9,22,4,3,6,4,4,4,6,5,7,5,7.88494371290922
1556.8,6,5,6,120,1,26.4,2,4,3,3,4,3,3,5,6,6,18.5194835913623
1559.6,6,5,6,80,-5,17.6,0,0,1,0,1,0,2,1,1,0,8.28135204202155
1540.4,6,5,6,100,2,22,4,4,5,3,5,2,3,7,1,5,20.5929585851503
1540.4,6,5,6,80,0,17.6,4,4,5,3,5,6,6,6,4,5,20.4228685280374
1552.4,6,5,6,120,-1,26.4,4,5,6,6,5,6,3,4,4,5,14.0991255361819
1541.6,6,5,6,110,1,24.2,4,3,6,4,4,4,6,5,7,5,17.0330028384898
1529.6,6,5,6,100,-5,22,4,5,6,6,5,6,3,4,4,5,16.3127443070841
1531.6,6,5,6,100,-10,22,3,4,6,4,6,5,5,7,4,4,11.3049737375991
1545.2,6,5,6,100,-8,22,4,3,5,5,3,4,3,5,3,4,9.02984977535655
1544.4,7,6,2,90,-3,19.8,1,1,0,1,0,0,0,2,0,0,24.2610701548261
1549.6,6,5,6,100,-7,22,5,4,4,7,5,2,5,6,4,6,14.3483757082756
1544.4,6,5,6,90,3,19.8,5,5,6,5,3,4,7,5,5,3,24.8704719573071
1552.4,6,5,6,90,4,19.8,3,6,5,4,4,5,0,4,3,5,23.680257096675
1535.6,6,5,6,80,0,17.6,4,3,6,4,4,4,6,5,7,5,23.9607008227194
1531.6,7,6,2,80,-7,17.6,0,1,1,0,0,0,0,1,1,1,19.4146403103277
1553.2,6,5,6,120,-5,26.4,5,3,5,6,5,5,6,6,3,4,12.4055224778823
1562,6,5,6,100,-10,22,5,4,5,6,2,3,7,4,5,7,7.74505471608598
1542.4,7,6,2,110,-10,24.2,2,2,1,0,0,0,0,0,0,0,8.65947729789177
1562.4,6,5,6,80,-1,17.6,5,4,5,6,6,2,6,3,6,5,26.9535026926561
1544,6,5,6,110,-8,24.2,7,3,5,3,5,3,4,2,5,2,6.40586572299005
1546.8,10,9,4,90,-10,19.8,1,1,0,1,0,0,0,1,1,0,10.4717892598987
1547.6,7,6,2,100,1,22,1,1,0,1,0,0,1,1,0,0,25.0601254372561
1538.4,7,6,2,80,3,17.6,1,1,0,1,0,0,0,2,0,0,28.9825358843837
1539.2,6,5,6,110,-6,24.2,1,5,3,4,5,3,4,6,5,3,10.8607715813585
1543.2,10,9,4,110,-7,24.2,0,0,0,1,1,1,1,0,1,0,11.5307757919951
1540,6,5,6,110,-5,24.2,8,8,5,5,4,4,4,2,3,5,12.1942556060844
1562.8,6,5,6,120,-7,26.4,4,2,6,6,3,5,4,3,4,2,7.76349179650619
1539.2,6,5,6,90,-5,19.8,6,4,3,5,2,8,4,4,7,5,15.8424760100681
1545.2,7,6,2,110,-5,24.2,0,0,0,0,1,0,2,1,0,1,14.4421559953203
1533.6,7,6,2,80,2,17.6,0,1,1,0,1,1,0,0,1,0,25.044568408347
1559.6,6,5,6,110,-5,24.2,5,5,4,3,5,9,4,2,6,5,10.8414866906287
1561.6,6,5,6,120,-5,26.4,2,2,4,6,6,4,6,2,3,4,10.6870949064691
1544.4,6,5,6,120,1,26.4,3,6,4,5,5,3,2,5,3,3,12.2349203319474
1544.8,10,9,4,110,-3,24.2,0,0,0,1,1,1,1,0,1,0,15.5953516950976
1541.6,7,6,2,110,-1,24.2,0,1,0,0,1,1,1,0,1,0,23.1767381690344
1548,10,9,4,100,-10,22,0,0,0,1,1,1,1,0,1,0,11.0998911467579
1558,6,5,6,80,-7,17.6,3,6,5,4,4,5,0,4,3,5,16.1515879964247
1548.4,6,5,6,90,-4,19.8,1,5,3,4,5,3,4,6,5,3,15.2306405337673
1538,6,5,6,110,-2,24.2,8,8,5,5,4,4,4,2,3,5,12.1985510818718
1531.6,6,5,6,100,-6,22,2,0,0,1,0,1,1,0,0,1,14.9249392670197
1558.4,6,5,6,80,2,17.6,1,0,1,1,0,1,1,1,0,0,28.1508629929865
1558.4,6,5,6,100,-7,22,3,4,6,4,6,5,5,7,4,4,9.23826387999524
1556.4,6,5,6,90,-4,19.8,5,3,6,2,8,4,4,1,2,4,18.1682061680169
1553.2,6,5,6,80,0,17.6,0,0,1,0,1,0,2,1,1,0,15.2816240476519
1558,6,5,6,110,-10,24.2,6,4,3,5,2,8,4,4,7,5,3.96427968710236
1558.8,7,6,2,80,-6,17.6,0,0,2,0,0,0,2,0,0,1,14.7755876507425
1540.4,7,6,2,90,-6,19.8,0,1,0,0,1,0,2,0,0,1,15.7559360391524
1533.2,6,5,6,90,-7,19.8,4,4,5,3,5,6,6,6,4,5,12.7558753001968
1534.4,6,5,6,100,4,22,3,4,5,3,4,3,4,4,4,5,23.0998896683539
1535.6,7,6,2,90,-4,19.8,0,0,0,0,1,0,2,1,0,1,16.9301964786066
1534.4,6,5,6,120,-5,26.4,7,3,5,3,5,3,4,2,5,2,8.7916607655554
1538.8,7,6,2,100,3,22,1,0,1,0,0,0,1,1,0,1,20.9140748531853
1534.4,6,5,6,110,4,24.2,0,1,1,2,0,0,1,1,0,0,23.7168071952553
1547.6,6,5,6,80,-1,17.6,0,0,1,0,1,0,2,1,1,0,14.2287473353137
1544.8,10,9,4,110,-4,24.2,3,0,1,0,0,0,0,0,0,1,14.5935266520558
1550,6,5,6,80,-10,17.6,3,6,4,5,5,3,2,5,3,3,11.6966162509286
1540.8,6,5,6,110,2,24.2,6,3,7,4,3,2,4,5,2,3,16.8799900930931
1561.2,7,6,2,120,-3,26.4,1,0,0,0,0,3,0,1,0,0,13.4875705972203
1541.2,10,9,4,120,-3,26.4,0,1,1,0,1,0,2,0,0,0,11.9172352938498
1530.8,6,5,6,100,-2,22,0,0,1,1,1,0,1,0,2,0,19.9101339671792
1535.6,6,5,6,120,-6,26.4,3,6,4,5,5,3,2,5,3,3,6.03254416254163
1565.2,7,6,2,100,-3,22,1,1,0,1,0,0,1,1,0,0,22.2961106208195
1544,7,6,2,90,-3,19.8,0,1,1,0,1,1,0,0,1,0,21.1344835222644
1533.6,10,9,4,120,-9,26.4,1,0,2,0,0,0,1,0,1,0,7.34071172690351
1536.8,7,6,2,90,2,19.8,1,1,0,1,0,0,1,1,0,0,24.0534726226548
1551.2,6,5,6,80,1,17.6,0,1,0,1,1,1,0,0,1,1,26.0166293984392
1555.6,6,5,6,110,-7,24.2,4,4,5,3,5,6,6,6,4,5,7.94098479712963
1541.2,7,6,2,110,-2,24.2,0,1,1,0,1,1,0,0,1,0,22.4588733707326
1558.8,6,5,6,110,-4,24.2,2,5,5,3,4,5,3,3,5,4,11.4269512362615
1537.2,7,6,2,80,-5,17.6,1,0,1,0,0,0,1,1,0,1,15.8577236394739
1549.6,6,5,6,120,-1,26.4,3,6,4,5,5,3,2,5,3,3,13.7883835273172
1557.6,7,6,2,100,-5,22,0,0,0,2,0,1,0,0,2,0,14.4485791742691
1553.2,6,5,6,110,-9,24.2,1,0,0,0,2,1,0,2,0,0,2.39075830401666
1534.8,7,6,2,80,-4,17.6,0,1,1,0,0,0,0,1,1,1,21.114942281563
1536.4,6,5,6,90,4,19.8,3,3,5,5,3,6,8,3,7,5,21.8508565823197
1560.8,7,6,2,90,-1,19.8,0,1,1,0,1,1,0,0,1,0,18.8970408415622
1565.2,6,5,6,110,-3,24.2,1,0,0,0,2,1,0,2,0,0,8.09629327414856
1545.2,10,9,4,100,3,22,3,0,1,0,0,0,0,0,0,1,28.520735886681
1546.8,10,9,4,90,3,19.8,0,0,0,1,1,1,1,0,1,0,24.6701167348185
1541.6,6,5,6,80,1,17.6,0,0,1,1,1,0,1,0,2,0,27.4172669874417
1531.6,6,5,6,100,0,22,0,1,0,1,1,1,0,0,1,1,20.1757760080345
1542.8,6,5,6,100,-9,22,3,4,6,4,6,5,5,7,4,4,9.14018170623818
1545.6,6,5,6,120,-7,26.4,5,5,6,5,3,4,7,5,5,3,3.89697595002844
1539.2,7,6,2,120,-8,26.4,0,1,0,0,1,1,1,0,1,0,8.32939227227381
1559.6,6,5,6,90,-10,19.8,4,5,6,6,5,6,3,4,4,5,13.2409550642465
1554,6,5,6,80,-6,17.6,3,4,4,5,4,2,3,5,4,5,16.5623232389725
1557.2,6,5,6,90,2,19.8,6,4,3,5,2,8,4,4,7,5,21.9302119418846
1563.6,6,5,6,100,0,22,1,0,1,1,0,1,1,1,0,0,18.6918451919479
1546.8,6,5,6,80,2,17.6,4,6,3,6,2,4,6,7,5,5,25.6282143122243
1561.2,6,5,6,110,-6,24.2,4,4,5,3,5,2,3,7,1,5,9.00800265995837
1536.4,6,5,6,80,-1,17.6,4,2,6,6,3,5,4,3,4,2,20.030981159998
1552,6,5,6,120,4,26.4,5,3,6,2,8,4,4,1,2,4,19.2745568516931
1538,10,9,4,110,2,24.2,0,1,1,0,0,0,1,0,1,1,20.020109339273
1558.8,6,5,6,80,-6,17.6,0,1,0,1,1,1,0,0,1,1,18.484858801973
1534,6,5,6,80,3,17.6,0,0,1,1,1,0,1,0,2,0,24.3148418890008
1540.4,6,5,6,120,4,26.4,5,3,6,2,8,4,4,1,2,4,17.893677467069
1544,10,9,4,110,-1,24.2,0,1,1,0,1,0,2,0,0,0,17.2859629704224
1546.8,6,5,6,110,-8,24.2,2,0,0,1,0,1,1,0,0,1,14.7793541960047
1553.2,7,6,2,90,-6,19.8,0,1,0,0,1,0,2,0,0,1,16.5399611147927
1550.8,10,9,4,100,1,22,0,1,1,0,0,0,1,0,1,1,22.0025456119524
1533.6,6,5,6,120,-6,26.4,5,4,5,6,6,2,6,3,6,5,9.74163402329406
1561.6,6,5,6,90,-5,19.8,7,3,5,3,5,3,4,2,5,2,15.2569582059543
1534.4,6,5,6,90,4,19.8,6,4,3,5,2,8,4,4,7,5,28.3689445091699
1564,6,5,6,90,-4,19.8,3,6,4,5,5,3,2,5,3,3,12.5976630951358
1555.6,6,5,6,120,-2,26.4,4,3,6,4,4,4,6,5,7,5,15.8370000872259
1550,10,9,4,120,2,26.4,0,1,1,0,0,0,1,0,1,1,17.6485561288132
1555.6,6,5,6,90,2,19.8,3,3,5,5,3,6,8,3,7,5,24.4117224663694
1538.8,6,5,6,100,-8,22,6,5,4,4,6,4,3,3,6,7,10.8969560469209
1542.4,6,5,6,120,-4,26.4,0,1,0,1,1,1,0,0,1,1,14.333198200911
1536.8,6,5,6,120,-1,26.4,3,4,4,5,4,2,3,5,4,5,14.6927633907305
1561.2,6,5,6,120,1,26.4,5,5,6,5,3,4,7,5,5,3,14.0498746698571
1552,6,5,6,100,-6,22,5,5,6,5,3,4,7,5,5,3,11.8010362223172
1540.8,7,6,2,120,-10,26.4,1,0,0,0,0,3,0,1,0,0,6.92213925868903
1554.4,6,5,6,80,0,17.6,6,3,7,4,3,2,4,5,2,3,19.3968143798902
1548,6,5,6,120,-6,26.4,5,4,5,6,2,3,7,4,5,7,9.66758530995458
1548,6,5,6,80,-9,17.6,4,4,5,7,3,4,4,6,5,6,12.7849518348424
1529.6,7,6,2,80,-9,17.6,1,0,1,0,0,0,1,1,0,1,12.9001031363557
1546,7,6,2,120,2,26.4,1,1,0,1,0,0,0,2,0,0,21.8628245093358
1553.6,6,5,6,120,3,26.4,6,3,7,4,3,2,4,5,2,3,17.0082492442485
1543.2,7,6,2,120,3,26.4,0,0,2,0,0,0,2,0,0,1,20.7622216945698
1542,6,5,6,110,2,24.2,6,4,3,5,2,8,4,4,7,5,19.2806606493161
1563.2,6,5,6,80,-7,17.6,4,2,6,6,3,5,4,3,4,2,14.6633417845007
1531.2,10,9,4,90,-3,19.8,1,1,0,1,0,0,0,1,1,0,17.8772501309549
1543.6,6,5,6,90,-5,19.8,1,5,3,4,5,3,4,6,5,3,16.8114068313144
1563.6,6,5,6,100,3,22,1,0,1,1,1,0,2,0,0,0,14.2928334148516
1554,7,6,2,110,-8,24.2,0,0,0,0,1,0,2,1,0,1,10.174714736136
1555.2,6,5,6,90,2,19.8,1,0,1,1,0,1,1,1,0,0,26.505354163516
1530.8,7,6,2,100,4,22,0,0,0,0,1,0,2,1,0,1,23.8892496343618
1548,6,5,6,100,-2,22,5,4,4,7,5,2,5,6,4,6,17.2943711197446
1535.2,6,5,6,110,0,24.2,5,4,5,6,6,2,6,3,6,5,15.2545804916406
1536.8,6,5,6,120,-6,26.4,4,6,3,6,2,4,6,7,5,5,9.65072805674318
1562,6,5,6,90,0,19.8,2,5,5,3,4,5,3,3,5,4,19.5080588068638
1538.4,10,9,4,110,-6,24.2,0,1,1,0,0,0,1,0,1,1,12.6687111283661
1547.2,6,5,6,80,3,17.6,5,4,5,6,2,3,7,4,5,7,22.5974315077505
1544.4,6,5,6,80,3,17.6,4,4,5,3,5,2,3,7,1,5,23.9416479949525
1556,10,9,4,100,-5,22,0,1,1,0,1,0,2,0,0,0,14.6292843133913
1548,6,5,6,90,-1,19.8,3,4,4,5,4,2,3,5,4,5,17.5131968877155
1552.4,6,5,6,90,0,19.8,4,4,5,7,3,4,4,6,5,6,21.5753828421472
1548,7,6,2,110,-9,24.2,1,1,0,1,0,0,1,1,0,0,12.4983874593415
